Barangay,Month,Year,Dengue Cases
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,0
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,8,2019,1
POBLACION,9,2019,1
POBLACION,9,2019,1
POBLACION,9,2019,1
POBLACION,9,2019,1
POBLACION,9,2019,1
POBLACION,9,2019,1
POBLACION,9,2019,1
POBLACION,10,2019,1
POBLACION,10,2019,1
POBLACION,10,2019,1
POBLACION,10,2019,0
POBLACION,10,2019,1
POBLACION,10,2019,1
POBLACION,10,2019,1
POBLACION,10,2019,1
POBLACION,10,2019,1
POBLACION,11,2019,1
POBLACION,11,2019,1
POBLACION,11,2019,1
POBLACION,11,2019,1
POBLACION,11,2019,1
POBLACION,11,2019,0
POBLACION,11,2019,1
POBLACION,11,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,12,2019,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,1,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,2,2020,1
POBLACION,3,2020,1
POBLACION,3,2020,1
POBLACION,3,2020,1
POBLACION,3,2020,1
POBLACION,3,2020,1
POBLACION,4,2020,1
POBLACION,4,2020,1
POBLACION,4,2020,1
POBLACION,4,2020,1
POBLACION,5,2020,1
POBLACION,6,2020,1
POBLACION,6,2020,1
POBLACION,7,2020,1
POBLACION,7,2020,0
POBLACION,7,2020,1
POBLACION,7,2020,1
POBLACION,7,2020,1
POBLACION,8,2020,1
POBLACION,8,2020,1
POBLACION,12,2020,1
PUGA-AN,7,2018,1
PUGA-AN,12,2018,1
PUGA-AN,7,2019,1
PUGA-AN,8,2019,1
PUGA-AN,10,2019,0
PUGA-AN,10,2019,1
ROGONGON,10,2019,1
ROGONGON,12,2019,1
ROGONGON,1,2020,1
ROGONGON,1,2020,1
ROGONGON,11,2020,0
ROGONGON,11,2020,1
SAN MIGUEL,1,2018,1
SAN MIGUEL,11,2018,1
SAN MIGUEL,1,2019,1
SAN MIGUEL,1,2019,1
SAN MIGUEL,1,2019,1
SAN MIGUEL,1,2019,1
SAN MIGUEL,2,2019,1
SAN MIGUEL,2,2019,1
SAN MIGUEL,5,2019,1
SAN MIGUEL,6,2019,1
SAN MIGUEL,6,2019,1
SAN MIGUEL,7,2019,1
SAN MIGUEL,7,2019,1
SAN MIGUEL,7,2019,1
SAN MIGUEL,7,2019,1
SAN MIGUEL,7,2019,1
SAN MIGUEL,7,2019,1
SAN MIGUEL,7,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,8,2019,1
SAN MIGUEL,9,2019,1
SAN MIGUEL,9,2019,1
SAN MIGUEL,9,2019,1
SAN MIGUEL,9,2019,1
SAN MIGUEL,10,2019,1
SAN MIGUEL,10,2019,1
SAN MIGUEL,10,2019,1
SAN MIGUEL,10,2019,1
SAN MIGUEL,11,2019,1
SAN MIGUEL,11,2019,1
SAN MIGUEL,11,2019,1
SAN MIGUEL,12,2019,1
SAN MIGUEL,1,2020,1
SAN MIGUEL,1,2020,1
SAN MIGUEL,1,2020,1
SAN MIGUEL,2,2020,1
SAN MIGUEL,2,2020,1
SAN MIGUEL,2,2020,1
SAN MIGUEL,2,2020,1
SAN MIGUEL,2,2020,1
SAN MIGUEL,2,2020,1
SAN MIGUEL,3,2020,1
SAN MIGUEL,3,2020,1
SAN MIGUEL,4,2020,0
SAN MIGUEL,4,2020,0
SAN MIGUEL,5,2020,1
SAN MIGUEL,6,2020,1
SAN MIGUEL,7,2020,1
SAN ROQUE,1,2019,1
SAN ROQUE,1,2019,1
SAN ROQUE,2,2019,1
SAN ROQUE,2,2019,1
SAN ROQUE,6,2019,1
SAN ROQUE,7,2019,1
SAN ROQUE,8,2019,1
SAN ROQUE,8,2019,1
SAN ROQUE,9,2019,1
SAN ROQUE,9,2019,1
SAN ROQUE,9,2019,1
SAN ROQUE,10,2019,1
SAN ROQUE,10,2019,1
SAN ROQUE,10,2019,1
SAN ROQUE,10,2019,1
SAN ROQUE,10,2019,1
SAN ROQUE,10,2019,1
SAN ROQUE,12,2019,1
SAN ROQUE,12,2019,1
SAN ROQUE,1,2020,1
SAN ROQUE,1,2020,1
SAN ROQUE,1,2020,1
SAN ROQUE,2,2020,1
SAN ROQUE,2,2020,1
SAN ROQUE,3,2020,1
SAN ROQUE,4,2020,1
SANTA ELENA,2,2018,1
SANTA ELENA,3,2018,1
SANTA ELENA,8,2018,1
SANTA ELENA,1,2019,1
SANTA ELENA,1,2019,1
SANTA ELENA,3,2019,1
SANTA ELENA,3,2019,1
SANTA ELENA,4,2019,1
SANTA ELENA,7,2019,1
SANTA ELENA,8,2019,1
SANTA ELENA,8,2019,1
SANTA ELENA,8,2019,1
SANTA ELENA,8,2019,1
SANTA ELENA,8,2019,1
SANTA ELENA,9,2019,1
SANTA ELENA,9,2019,1
SANTA ELENA,9,2019,1
SANTA ELENA,10,2019,1
SANTA ELENA,10,2019,1
SANTA ELENA,11,2019,1
SANTA ELENA,1,2020,1
SANTA ELENA,1,2020,1
SANTA ELENA,2,2020,1
SANTA ELENA,2,2020,1
SANTA ELENA,2,2020,1
SANTA ELENA,2,2020,1
SANTA ELENA,5,2020,1
SANTA ELENA,7,2020,1
SANTA FILOMENA,6,2018,1
SANTA FILOMENA,9,2018,1
SANTA FILOMENA,10,2018,1
SANTA FILOMENA,11,2018,1
SANTA FILOMENA,1,2019,1
SANTA FILOMENA,2,2019,1
SANTA FILOMENA,8,2019,1
SANTA FILOMENA,8,2019,1
SANTA FILOMENA,8,2019,1
SANTA FILOMENA,8,2019,1
SANTA FILOMENA,8,2019,1
SANTA FILOMENA,9,2019,1
SANTA FILOMENA,9,2019,1
SANTA FILOMENA,9,2019,1
SANTA FILOMENA,10,2019,1
SANTA FILOMENA,11,2019,1
SANTA FILOMENA,1,2020,1
SANTA FILOMENA,2,2020,1
SANTA FILOMENA,3,2020,1
SANTA FILOMENA,5,2020,1
SANTA FILOMENA,6,2020,1
SANTA FILOMENA,7,2020,1
SANTA FILOMENA,7,2020,1
SANTA FILOMENA,7,2020,1
SANTA FILOMENA,7,2020,1
SANTA FILOMENA,8,2020,1
SANTA FILOMENA,8,2020,1
SANTIAGO,1,2010,1
SANTIAGO,1,2017,1
SANTIAGO,1,2018,1
SANTIAGO,2,2018,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,1,2019,1
SANTIAGO,3,2019,1
SANTIAGO,4,2019,1
SANTIAGO,4,2019,1
SANTIAGO,4,2019,1
SANTIAGO,5,2019,1
SANTIAGO,5,2019,1
SANTIAGO,7,2019,1
SANTIAGO,7,2019,1
SANTIAGO,7,2019,1
SANTIAGO,7,2019,1
SANTIAGO,7,2019,1
SANTIAGO,7,2019,1
SANTIAGO,7,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,8,2019,1
SANTIAGO,9,2019,1
SANTIAGO,9,2019,1
SANTIAGO,9,2019,1
SANTIAGO,10,2019,1
SANTIAGO,11,2019,1
SANTIAGO,11,2019,1
SANTIAGO,11,2019,1
SANTIAGO,1,2020,1
SANTIAGO,1,2020,1
SANTIAGO,1,2020,1
SANTIAGO,1,2020,1
SANTIAGO,1,2020,1
SANTIAGO,2,2020,1
SANTIAGO,2,2020,1
SANTIAGO,3,2020,1
SANTIAGO,3,2020,1
SANTIAGO,11,2020,1
SANTO ROSARIO,3,2018,1
SANTO ROSARIO,2,2019,1
SANTO ROSARIO,6,2019,1
SANTO ROSARIO,8,2019,1
SANTO ROSARIO,8,2019,1
SANTO ROSARIO,9,2019,1
SANTO ROSARIO,9,2019,1
SANTO ROSARIO,10,2019,1
SANTO ROSARIO,11,2019,1
SANTO ROSARIO,3,2020,1
SARAY-TIBANGA,11,2017,1
SARAY-TIBANGA,5,2018,1
SARAY-TIBANGA,9,2018,1
SARAY-TIBANGA,2,2019,1
SARAY-TIBANGA,10,2019,1
SARAY-TIBANGA,12,2019,1
SARAY-TIBANGA,1,2020,1
SARAY-TIBANGA,1,2020,1
SARAY-TIBANGA,2,2020,1
SARAY-TIBANGA,4,2020,1
SARAY-TIBANGA,6,2020,1
SARAY-TIBANGA,11,2020,1
SARAY-TIBANGA,12,2020,1
SARAY-TIBANGA,12,2020,1
SUAREZ,10,2014,1
SUAREZ,6,2018,1
SUAREZ,12,2018,1
SUAREZ,1,2019,1
SUAREZ,3,2019,1
SUAREZ,4,2019,1
SUAREZ,7,2019,1
SUAREZ,7,2019,1
SUAREZ,8,2019,1
SUAREZ,8,2019,1
SUAREZ,8,2019,1
SUAREZ,8,2019,1
SUAREZ,9,2019,1
SUAREZ,9,2019,1
SUAREZ,9,2019,1
SUAREZ,9,2019,1
SUAREZ,9,2019,1
SUAREZ,9,2019,1
SUAREZ,9,2019,1
SUAREZ,9,2019,1
SUAREZ,10,2019,1
SUAREZ,10,2019,1
SUAREZ,10,2019,1
SUAREZ,10,2019,1
SUAREZ,11,2019,1
SUAREZ,11,2019,1
SUAREZ,11,2019,1
SUAREZ,11,2019,1
SUAREZ,12,2019,1
SUAREZ,12,2019,1
SUAREZ,12,2019,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,1,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,0
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,2,2020,1
SUAREZ,3,2020,1
SUAREZ,3,2020,1
SUAREZ,4,2020,1
SUAREZ,4,2020,1
SUAREZ,4,2020,1
SUAREZ,4,2020,1
SUAREZ,5,2020,1
SUAREZ,5,2020,1
SUAREZ,6,2020,1
SUAREZ,7,2020,1
SUAREZ,7,2020,1
SUAREZ,9,2020,1
SUAREZ,11,2020,1
SUAREZ,11,2020,1
TAMBACAN,12,2018,1
TAMBACAN,12,2018,1
TAMBACAN,1,2019,1
TAMBACAN,1,2019,1
TAMBACAN,2,2019,1
TAMBACAN,3,2019,1
TAMBACAN,3,2019,1
TAMBACAN,5,2019,1
TAMBACAN,6,2019,1
TAMBACAN,6,2019,1
TAMBACAN,7,2019,1
TAMBACAN,8,2019,1
TAMBACAN,8,2019,1
TAMBACAN,8,2019,1
TAMBACAN,9,2019,1
TAMBACAN,9,2019,1
TAMBACAN,9,2019,1
TAMBACAN,9,2019,1
TAMBACAN,9,2019,1
TAMBACAN,10,2019,1
TAMBACAN,10,2019,1
TAMBACAN,11,2019,1
TAMBACAN,11,2019,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,1,2020,1
TAMBACAN,2,2020,1
TAMBACAN,2,2020,1
TAMBACAN,2,2020,1
TAMBACAN,2,2020,1
TAMBACAN,2,2020,1
TAMBACAN,2,2020,1
TAMBACAN,2,2020,1
TAMBACAN,3,2020,1
TAMBACAN,3,2020,1
TAMBACAN,5,2020,1
TAMBACAN,8,2020,1
TAMBACAN,11,2020,1
TIBANGA,1,2017,1
TIBANGA,2,2017,1
TIBANGA,3,2018,1
TIBANGA,3,2018,1
TIBANGA,8,2018,1
TIBANGA,9,2018,1
TIBANGA,1,2019,1
TIBANGA,1,2019,1
TIBANGA,1,2019,1
TIBANGA,1,2019,1
TIBANGA,1,2019,1
TIBANGA,6,2019,0
TIBANGA,6,2019,1
TIBANGA,7,2019,1
TIBANGA,7,2019,1
TIBANGA,7,2019,1
TIBANGA,7,2019,1
TIBANGA,7,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,8,2019,1
TIBANGA,9,2019,1
TIBANGA,9,2019,1
TIBANGA,9,2019,1
TIBANGA,9,2019,1
TIBANGA,9,2019,1
TIBANGA,10,2019,1
TIBANGA,10,2019,1
TIBANGA,10,2019,1
TIBANGA,10,2019,1
TIBANGA,10,2019,1
TIBANGA,11,2019,1
TIBANGA,11,2019,1
TIBANGA,12,2019,1
TIBANGA,1,2020,1
TIBANGA,1,2020,1
TIBANGA,1,2020,1
TIBANGA,2,2020,1
TIBANGA,3,2020,1
TIBANGA,5,2020,1
TIBANGA,5,2020,1
TIBANGA,5,2020,1
TIBANGA,6,2020,1
TIBANGA,6,2020,1
TIBANGA,12,2020,0
TIGUMA,2,2019,1
TIGUMA,5,2019,1
TIGUMA,6,2019,1
TIPANOY,3,2018,1
TIPANOY,11,2018,1
TIPANOY,11,2018,1
TIPANOY,1,2019,1
TIPANOY,1,2019,1
TIPANOY,3,2019,1
TIPANOY,3,2019,1
TIPANOY,3,2019,1
TIPANOY,5,2019,1
TIPANOY,7,2019,1
TIPANOY,8,2019,1
TIPANOY,8,2019,1
TIPANOY,8,2019,1
TIPANOY,8,2019,1
TIPANOY,8,2019,1
TIPANOY,8,2019,0
TIPANOY,8,2019,1
TIPANOY,9,2019,1
TIPANOY,9,2019,1
TIPANOY,9,2019,1
TIPANOY,10,2019,1
TIPANOY,10,2019,1
TIPANOY,12,2019,1
TIPANOY,2,2020,1
TIPANOY,2,2020,1
TIPANOY,2,2020,1
TIPANOY,2,2020,1
TIPANOY,2,2020,1
TIPANOY,2,2020,1
TIPANOY,2,2020,1
TIPANOY,3,2020,0
TIPANOY,7,2020,1
TIPANOY,8,2020,1
TIPANOY,12,2020,1
TOMINOBO  UPPER,1,2019,1
TOMINOBO  UPPER,6,2019,1
TOMINOBO  UPPER,7,2019,1
TOMINOBO  UPPER,7,2019,1
TOMINOBO  UPPER,7,2019,1
TOMINOBO  UPPER,8,2019,1
TOMINOBO  UPPER,8,2019,1
TOMINOBO  UPPER,8,2019,1
TOMINOBO  UPPER,11,2019,1
TOMINOBO  UPPER,11,2019,1
TOMINOBO  UPPER,1,2020,1
TOMINOBO  UPPER,1,2020,1
TOMINOBO  UPPER,1,2020,1
TOMINOBO  UPPER,2,2020,1
TOMINOBO  UPPER,2,2020,1
TOMINOBO  UPPER,2,2020,1
TOMINOBO  UPPER,2,2020,1
TOMINOBO  UPPER,2,2020,1
TOMINOBO  UPPER,5,2020,1
TOMINOBO PROPER,6,2014,1
TOMINOBO PROPER,7,2018,1
TOMINOBO PROPER,12,2018,1
TOMINOBO PROPER,1,2019,1
TOMINOBO PROPER,6,2019,1
TOMINOBO PROPER,6,2019,1
TOMINOBO PROPER,6,2019,1
TOMINOBO PROPER,7,2019,1
TOMINOBO PROPER,7,2019,1
TOMINOBO PROPER,8,2019,1
TOMINOBO PROPER,9,2019,1
TOMINOBO PROPER,9,2019,1
TOMINOBO PROPER,9,2019,1
TOMINOBO PROPER,10,2019,1
TOMINOBO PROPER,10,2019,1
TOMINOBO PROPER,11,2019,0
TOMINOBO PROPER,1,2020,1
TOMINOBO PROPER,1,2020,1
TOMINOBO PROPER,1,2020,1
TOMINOBO PROPER,2,2020,1
TOMINOBO PROPER,2,2020,1
TOMINOBO PROPER,2,2020,1
TOMINOBO PROPER,2,2020,1
TOMINOBO PROPER,3,2020,1
TOMINOBO PROPER,4,2020,1
TOMINOBO PROPER,7,2020,1
TOMINOBO PROPER,7,2020,1
TOMINOBO PROPER,8,2020,1
TOMINOBO PROPER,8,2020,1
TUBOD,1,2017,1
TUBOD,1,2017,1
TUBOD,3,2017,1
TUBOD,3,2018,1
TUBOD,3,2018,1
TUBOD,6,2018,1
TUBOD,9,2018,1
TUBOD,11,2018,1
TUBOD,12,2018,1
TUBOD,12,2018,1
TUBOD,12,2018,1
TUBOD,12,2018,1
TUBOD,12,2018,1
TUBOD,12,2018,1
TUBOD,1,2019,1
TUBOD,1,2019,1
TUBOD,1,2019,1
TUBOD,1,2019,1
TUBOD,1,2019,1
TUBOD,2,2019,1
TUBOD,2,2019,1
TUBOD,2,2019,1
TUBOD,5,2019,1
TUBOD,5,2019,1
TUBOD,6,2019,1
TUBOD,6,2019,1
TUBOD,6,2019,1
TUBOD,6,2019,1
TUBOD,7,2019,1
TUBOD,7,2019,1
TUBOD,7,2019,1
TUBOD,7,2019,1
TUBOD,7,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,0
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,8,2019,1
TUBOD,9,2019,1
TUBOD,9,2019,1
TUBOD,10,2019,1
TUBOD,10,2019,1
TUBOD,10,2019,1
TUBOD,10,2019,1
TUBOD,10,2019,0
TUBOD,10,2019,1
TUBOD,11,2019,1
TUBOD,11,2019,1
TUBOD,11,2019,1
TUBOD,11,2019,1
TUBOD,12,2019,1
TUBOD,12,2019,1
TUBOD,12,2019,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,1,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,2,2020,1
TUBOD,3,2020,1
TUBOD,3,2020,1
TUBOD,3,2020,1
TUBOD,3,2020,1
TUBOD,7,2020,0
TUBOD,7,2020,1
TUBOD,7,2020,1
TUBOD,7,2020,1
TUBOD,7,2020,1
TUBOD,8,2020,1
TUBOD,8,2020,1
TUBOD,9,2020,1
TUBOD,9,2020,1
TUBOD,9,2020,1
TUBOD,12,2020,1
TUBOD,12,2020,1
UBALDO LAYA,1,2010,1
UBALDO LAYA,9,2018,1
UBALDO LAYA,9,2018,1
UBALDO LAYA,11,2018,1
UBALDO LAYA,12,2018,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,1,2019,1
UBALDO LAYA,3,2019,1
UBALDO LAYA,6,2019,1
UBALDO LAYA,7,2019,1
UBALDO LAYA,7,2019,1
UBALDO LAYA,7,2019,1
UBALDO LAYA,7,2019,1
UBALDO LAYA,8,2019,1
UBALDO LAYA,8,2019,1
UBALDO LAYA,9,2019,1
UBALDO LAYA,9,2019,1
UBALDO LAYA,9,2019,1
UBALDO LAYA,10,2019,1
UBALDO LAYA,10,2019,1
UBALDO LAYA,12,2019,1
UBALDO LAYA,12,2019,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,1,2020,1
UBALDO LAYA,4,2020,1
UBALDO LAYA,8,2020,1
UPPER HINAPLANON,7,2019,1
UPPER HINAPLANON,7,2019,1
UPPER HINAPLANON,7,2019,1
UPPER HINAPLANON,12,2018,1
UPPER HINAPLANON,1,2019,1
UPPER HINAPLANON,1,2020,0
UPPER HINAPLANON,1,2020,1
UPPER HINAPLANON,1,2020,1
UPPER HINAPLANON,2,2020,1
UPPER HINAPLANON,4,2020,0
VILLA VERDE,7,2017,1
VILLA VERDE,2,2018,1
VILLA VERDE,9,2018,1
VILLA VERDE,12,2018,1
VILLA VERDE,1,2019,1
VILLA VERDE,1,2019,1
VILLA VERDE,1,2019,1
VILLA VERDE,2,2019,1
VILLA VERDE,4,2019,1
VILLA VERDE,4,2019,1
VILLA VERDE,4,2019,1
VILLA VERDE,5,2019,1
VILLA VERDE,7,2019,1
VILLA VERDE,7,2019,1
VILLA VERDE,7,2019,1
VILLA VERDE,7,2019,1
VILLA VERDE,7,2019,1
VILLA VERDE,7,2019,1
VILLA VERDE,8,2019,1
VILLA VERDE,8,2019,1
VILLA VERDE,8,2019,1
VILLA VERDE,8,2019,1
VILLA VERDE,8,2019,1
VILLA VERDE,8,2019,1
VILLA VERDE,8,2019,1
VILLA VERDE,9,2019,1
VILLA VERDE,10,2019,1
VILLA VERDE,10,2019,1
VILLA VERDE,1,2020,1
VILLA VERDE,12,2020,0
VILLA VERDE,12,2020,1
VILLA VERDE,12,2020,1
VILLA VERDE,12,2020,1